Customer ID,Age,Gender,Item Purchased,Category,Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Purchase Amount (VND)
4192,19,Male,Skirt,Clothing,Nam Tu Liem,S,Turquoise,Spring,4,No,Cash,Free Shipping,Yes,Yes,5,Cash,Quarterly,1950000
14412,61,Female,Gloves,Clothing,Ha Dong,S,Violet,Winter,4.3,Yes,Credit Card,Express,No,Yes,34,Cash,Annually,575000
9960,58,Male,Hat,Clothing,Thu Duc,L,Turquoise,Spring,3.5,No,Credit Card,Express,Yes,Yes,22,PayPal,Bi-Weekly,1575000
11357,62,Male,Shorts,Clothing,Ha Dong,M,Pink,Winter,4.3,No,PayPal,2-Day Shipping,Yes,Yes,32,Cash,Fortnightly,750000
13760,50,Male,T-shirt,Clothing,Thach That,M,Olive,Winter,4.2,Yes,PayPal,Express,Yes,No,3,Cash,Weekly,1825000
8547,55,Male,Pants,Clothing,Hoai Duc,L,Gray,Fall,4.3,Yes,Venmo,Express,Yes,Yes,27,Credit Card,Weekly,1425000
11150,52,Female,Coat,Clothing,Ung Hoa,L,Turquoise,Summer,4.3,Yes,Bank Transfer,Free Shipping,No,Yes,14,Credit Card,Bi-Weekly,1225000
9345,40,Female,Scarf,Footwear,Tan Phu,M,Red,Winter,4.1,Yes,Bank Transfer,Express,No,No,7,Credit Card,Fortnightly,575000
10887,58,Male,Jewelry,Accessories,Hai Ba Trung,L,Black,Summer,3.6,Yes,Credit Card,Express,Yes,Yes,33,PayPal,Fortnightly,775000
13377,32,Female,Dress,Accessories,Cu Chi,M,Black,Winter,4.2,No,Cash,Store Pickup,Yes,Yes,20,Cash,Bi-Weekly,2125000
622,51,Male,Sunglasses,Accessories,District 5,S,Red,Fall,4.4,Yes,Debit Card,Store Pickup,Yes,Yes,45,Credit Card,Weekly,675000
12682,35,Male,Boots,Clothing,District 9,L,Gray,Winter,4.7,No,PayPal,Next Day Air,Yes,No,39,Credit Card,Bi-Weekly,1300000
4063,41,Female,Socks,Clothing,Ba Dinh,M,Charcoal,Spring,3.8,No,PayPal,Next Day Air,Yes,Yes,18,Cash,Quarterly,2050000
714,37,Male,Hoodie,Clothing,Bac Tu Liem,M,Lavender,Summer,2.6,Yes,Bank Transfer,Express,Yes,Yes,39,Bank Transfer,Bi-Weekly,2250000
13850,46,Female,Boots,Accessories,District 10,S,Black,Summer,4.1,Yes,Bank Transfer,Next Day Air,Yes,Yes,46,Credit Card,Annually,650000
4420,28,Male,Sandals,Footwear,Binh Thanh,L,Black,Fall,4.6,No,Debit Card,Express,Yes,Yes,34,Debit Card,Bi-Weekly,1275000
9716,29,Male,Blouse,Clothing,Tan Binh,M,White,Winter,4,Yes,Venmo,Next Day Air,Yes,Yes,21,PayPal,Fortnightly,2400000
8355,60,Male,Sweater,Clothing,Thanh Tri,L,Black,Spring,3.7,No,Bank Transfer,Express,Yes,Yes,19,Credit Card,Fortnightly,1025000
13527,42,Male,Boots,Clothing,Hai Ba Trung,XL,Red,Winter,3.9,Yes,Credit Card,Store Pickup,Yes,Yes,23,Credit Card,Weekly,2150000
9963,40,Male,Jacket,Clothing,Hoc Mon,L,Gray,Spring,3.3,Yes,Debit Card,Store Pickup,Yes,Yes,25,PayPal,Fortnightly,2050000
1262,20,Male,Shirt,Clothing,Ba Vi,L,Maroon,Summer,2.8,No,Venmo,Next Day Air,Yes,Yes,2,Credit Card,Fortnightly,725000
8607,31,Male,Scarf,Accessories,Cu Chi,XL,Gray,Summer,3.9,Yes,PayPal,Express,Yes,Yes,36,Venmo,Quarterly,1575000
971,45,Male,Jeans,Clothing,Dong Da,S,Maroon,Winter,4.4,Yes,PayPal,Free Shipping,Yes,Yes,4,Cash,Monthly,1650000
9359,46,Male,Shirt,Outerwear,District 7,XL,Black,Winter,4.6,No,Cash,Express,Yes,Yes,1,Venmo,Annually,1650000
10645,19,Male,Pants,Clothing,District 3,S,Maroon,Winter,3.7,Yes,Debit Card,Express,No,No,35,Credit Card,Monthly,1000000
14293,27,Female,Sandals,Footwear,Long Bien,L,Red,Spring,3.6,Yes,Venmo,Store Pickup,Yes,No,3,Bank Transfer,Fortnightly,2250000
260,32,Male,Jeans,Clothing,District 7,M,Gold,Fall,2.9,Yes,Credit Card,Standard,Yes,Yes,13,Debit Card,Annually,1425000
9237,39,Female,Pants,Clothing,Can Gio,M,Red,Spring,4.8,No,Bank Transfer,Standard,Yes,Yes,24,Venmo,Weekly,750000
14649,62,Male,Dress,Outerwear,Thuong Tin,M,Green,Fall,3.6,Yes,Venmo,Store Pickup,Yes,No,23,Cash,Quarterly,2225000
488,41,Male,Jacket,Outerwear,Tay Ho,L,Red,Winter,4.4,Yes,Credit Card,Store Pickup,Yes,Yes,22,Credit Card,Quarterly,1700000
13354,34,Female,Shoes,Clothing,Thanh Tri,S,Black,Fall,4.3,No,Bank Transfer,2-Day Shipping,Yes,Yes,14,Credit Card,Quarterly,1750000
519,24,Male,Blouse,Clothing,District 10,M,Beige,Fall,2.9,Yes,PayPal,Next Day Air,Yes,Yes,16,Venmo,Every 3 Months,2500000
13789,45,Female,Jeans,Clothing,Tan Binh,L,Black,Winter,4.4,Yes,PayPal,Store Pickup,No,Yes,17,PayPal,Weekly,1650000
312,69,Male,Jeans,Clothing,Thuong Tin,L,Silver,Winter,4.1,Yes,Debit Card,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly,1300000
8678,70,Female,Jewelry,Accessories,Phu Xuyen,M,Gray,Summer,2.6,Yes,Credit Card,Free Shipping,No,Yes,24,Bank Transfer,Bi-Weekly,1175000
13379,46,Male,Sweater,Footwear,Gia Lam,XL,Black,Spring,4.8,Yes,Venmo,Free Shipping,No,No,31,Debit Card,Fortnightly,2500000
12904,34,Female,Sweater,Outerwear,Ung Hoa,S,Violet,Spring,4.1,No,PayPal,Free Shipping,Yes,Yes,1,Credit Card,Weekly,1850000
15230,29,Female,Belt,Clothing,Ba Dinh,M,Pink,Winter,4.2,Yes,Debit Card,Express,No,Yes,34,Cash,Quarterly,2200000
10630,29,Female,Gloves,Footwear,Thanh Xuan,M,Black,Summer,3.1,Yes,PayPal,Standard,Yes,Yes,48,Cash,Annually,2175000
13523,58,Female,Sandals,Clothing,District 4,XL,Black,Winter,3.8,Yes,PayPal,Free Shipping,Yes,Yes,28,Debit Card,Quarterly,1325000
11948,47,Male,Dress,Clothing,Ba Vi,S,Maroon,Summer,4,Yes,Cash,Free Shipping,Yes,No,26,Credit Card,Monthly,1325000
12237,69,Female,Jeans,Accessories,My Duc,M,Gray,Summer,2.7,Yes,Credit Card,Next Day Air,Yes,Yes,17,Venmo,Monthly,1275000
13219,20,Female,Gloves,Clothing,District 12,L,Black,Summer,3.7,No,Credit Card,Store Pickup,Yes,Yes,43,Venmo,Bi-Weekly,1100000
4302,33,Male,Jeans,Clothing,Thanh Oai,XL,Maroon,Winter,4.6,No,Credit Card,Next Day Air,No,No,11,Debit Card,Bi-Weekly,1025000
13288,60,Male,T-shirt,Footwear,District 2,L,Gray,Summer,3.8,No,Cash,2-Day Shipping,Yes,Yes,17,Cash,Weekly,975000
11708,40,Male,Shirt,Accessories,Ha Dong,L,Black,Spring,3.5,Yes,Cash,Standard,No,No,33,Venmo,Monthly,650000
13652,35,Female,Blouse,Outerwear,Tan Binh,L,Charcoal,Spring,4.1,No,Cash,Standard,Yes,Yes,32,Venmo,Weekly,750000
1248,65,Male,T-shirt,Clothing,Thuong Tin,M,Charcoal,Spring,3.5,No,Bank Transfer,Express,Yes,Yes,18,Venmo,Bi-Weekly,2475000
14782,69,Female,Skirt,Outerwear,Hoang Mai,M,White,Spring,4.1,Yes,Debit Card,Free Shipping,Yes,Yes,18,Bank Transfer,Weekly,1450000
9641,21,Female,Sweater,Footwear,Ha Dong,M,Olive,Winter,4.3,No,Credit Card,2-Day Shipping,Yes,Yes,28,Venmo,Bi-Weekly,725000
13447,61,Male,Shorts,Footwear,District 6,M,Blue,Summer,3.9,No,Cash,Free Shipping,No,Yes,11,Debit Card,Quarterly,1525000
12824,27,Male,Hoodie,Accessories,District 1,M,White,Spring,3.7,Yes,Venmo,Standard,Yes,Yes,29,Credit Card,Monthly,1275000
8881,69,Male,Sandals,Footwear,Cau Giay,S,Violet,Spring,3.9,Yes,Venmo,Express,Yes,No,2,Debit Card,Fortnightly,875000
10828,64,Male,Dress,Footwear,Nam Tu Liem,S,Gray,Summer,3.8,Yes,Debit Card,Standard,Yes,Yes,9,PayPal,Annually,500000
959,70,Male,Sneakers,Footwear,District 4,XL,Beige,Winter,4.4,Yes,Cash,Free Shipping,Yes,Yes,31,Credit Card,Bi-Weekly,1325000
417,36,Male,Belt,Accessories,My Duc,L,Olive,Spring,3.8,Yes,Bank Transfer,Free Shipping,Yes,Yes,24,Bank Transfer,Fortnightly,1375000
11188,25,Male,Scarf,Clothing,Phuc Tho,XL,Charcoal,Winter,3.9,Yes,Cash,Next Day Air,No,Yes,4,Debit Card,Bi-Weekly,750000
12174,44,Male,Shirt,Footwear,District 6,M,Maroon,Fall,4.4,Yes,PayPal,Express,Yes,Yes,10,PayPal,Monthly,2250000
9828,50,Female,Shirt,Clothing,Nha Be,M,Black,Spring,3.8,No,PayPal,Store Pickup,Yes,Yes,39,Debit Card,Bi-Weekly,1675000
10643,53,Female,Sandals,Footwear,Cu Chi,M,Violet,Fall,3.8,Yes,Venmo,Free Shipping,Yes,Yes,45,Credit Card,Fortnightly,1900000
1113,69,Male,Hoodie,Clothing,Ung Hoa,XL,Pink,Spring,4.6,No,Credit Card,Free Shipping,Yes,Yes,32,PayPal,Quarterly,1675000
4253,19,Female,Belt,Accessories,Thach That,L,Maroon,Winter,3.4,Yes,Bank Transfer,Next Day Air,Yes,Yes,50,Credit Card,Fortnightly,850000
11919,27,Male,Boots,Accessories,Thanh Xuan,S,Red,Spring,4.3,Yes,Venmo,Next Day Air,Yes,Yes,3,Credit Card,Annually,2425000
14266,63,Male,Gloves,Footwear,Go Vap,S,Charcoal,Winter,4.4,Yes,Credit Card,Store Pickup,No,Yes,45,Debit Card,Quarterly,1925000
13254,56,Female,Shirt,Clothing,District 1,M,Turquoise,Summer,4.6,Yes,Cash,Next Day Air,No,Yes,31,Credit Card,Monthly,2025000
8857,70,Female,Jeans,Clothing,Go Vap,M,Maroon,Winter,3.4,Yes,Credit Card,Free Shipping,Yes,No,39,Debit Card,Bi-Weekly,2375000
81,19,Male,Sandals,Footwear,Ung Hoa,XL,Blue,Summer,3.3,Yes,Credit Card,Store Pickup,Yes,Yes,24,Credit Card,Every 3 Months,1800000
10060,61,Male,Shorts,Clothing,District 3,S,White,Summer,3.9,Yes,Debit Card,Free Shipping,Yes,No,39,Credit Card,Weekly,1175000
1374,18,Male,Gloves,Accessories,District 9,L,Turquoise,Winter,2.6,No,Credit Card,Store Pickup,Yes,Yes,6,Cash,Quarterly,1000000
1510,20,Male,Dress,Clothing,Hoc Mon,XL,White,Summer,4.6,No,Credit Card,Free Shipping,Yes,Yes,44,Debit Card,Annually,1350000
11889,24,Male,T-shirt,Accessories,Dong Anh,S,Black,Spring,4.4,Yes,Venmo,Free Shipping,Yes,Yes,34,Credit Card,Bi-Weekly,950000
8517,29,Female,Coat,Outerwear,Soc Son,M,Gray,Spring,4,Yes,Bank Transfer,2-Day Shipping,No,Yes,2,Venmo,Fortnightly,2250000
8462,65,Male,Sweater,Clothing,Gia Lam,S,Charcoal,Spring,3.9,No,Debit Card,Next Day Air,Yes,Yes,44,Cash,Monthly,1300000
10269,19,Male,Sweater,Clothing,Cu Chi,M,Olive,Summer,3.4,Yes,Debit Card,Next Day Air,Yes,Yes,12,Venmo,Annually,1125000
13268,45,Male,Blouse,Clothing,Hoang Mai,L,White,Fall,3.7,No,Cash,Next Day Air,No,Yes,36,PayPal,Annually,1150000
93,61,Male,Jacket,Outerwear,Soc Son,M,Olive,Winter,4.4,Yes,Cash,2-Day Shipping,Yes,Yes,13,Venmo,Every 3 Months,2175000
14867,64,Male,Jewelry,Clothing,Nha Be,L,Violet,Winter,3.8,Yes,Credit Card,Next Day Air,Yes,Yes,48,Bank Transfer,Weekly,525000
12046,67,Male,Gloves,Footwear,Tay Ho,M,Pink,Fall,4.9,Yes,Cash,Next Day Air,Yes,Yes,4,Debit Card,Quarterly,1325000
9889,59,Male,Gloves,Accessories,Chuong My,M,Violet,Winter,3.7,Yes,Venmo,Next Day Air,Yes,Yes,13,Debit Card,Quarterly,1025000
13048,69,Female,Shorts,Accessories,Thanh Tri,M,White,Fall,2.6,Yes,Credit Card,Free Shipping,Yes,No,28,Venmo,Weekly,800000
9281,27,Male,Pants,Clothing,Thanh Tri,S,Green,Fall,4.6,No,Bank Transfer,Free Shipping,Yes,No,19,Credit Card,Monthly,2275000
15148,69,Male,Blouse,Outerwear,Phu Xuyen,M,Gray,Summer,4.5,Yes,Bank Transfer,2-Day Shipping,Yes,No,50,Debit Card,Bi-Weekly,2050000
9768,70,Female,Sneakers,Clothing,Bac Tu Liem,XL,Charcoal,Winter,4,Yes,PayPal,Next Day Air,Yes,Yes,15,Venmo,Weekly,1700000
8840,68,Male,Blouse,Clothing,District 3,L,Maroon,Spring,4.9,Yes,Venmo,Standard,No,Yes,45,PayPal,Monthly,975000
10198,40,Female,Belt,Clothing,District 1,M,Red,Fall,4.6,Yes,Cash,Free Shipping,Yes,No,24,Cash,Bi-Weekly,1825000
12675,20,Male,Skirt,Accessories,District 9,S,Pink,Spring,4.1,Yes,Debit Card,Next Day Air,Yes,Yes,17,PayPal,Bi-Weekly,1925000
14637,59,Male,Jacket,Clothing,District 7,XL,White,Summer,4.2,Yes,Debit Card,2-Day Shipping,Yes,Yes,50,Debit Card,Bi-Weekly,1950000
3925,63,Male,Shorts,Clothing,Go Vap,L,Gray,Spring,4.3,Yes,Bank Transfer,2-Day Shipping,No,Yes,9,Debit Card,Quarterly,1050000
1148,59,Male,Hat,Accessories,Dong Anh,XL,Red,Winter,4.3,No,PayPal,Next Day Air,Yes,Yes,17,Debit Card,Annually,900000
11112,27,Female,Hoodie,Clothing,Phu Xuyen,M,Turquoise,Winter,4.1,Yes,Cash,Express,No,Yes,21,Credit Card,Bi-Weekly,2425000
13521,45,Male,Shorts,Clothing,District 12,M,Black,Winter,4.1,No,Debit Card,Express,Yes,Yes,7,Credit Card,Weekly,2125000
10389,69,Male,Skirt,Clothing,Soc Son,M,Black,Summer,2.7,Yes,Venmo,Next Day Air,Yes,Yes,40,Venmo,Weekly,2275000
9109,25,Male,T-shirt,Clothing,District 11,S,Gray,Summer,2.8,No,Credit Card,Express,Yes,No,29,Bank Transfer,Fortnightly,875000
1563,37,Male,Scarf,Accessories,Thanh Tri,M,Purple,Winter,3.2,No,Credit Card,Next Day Air,Yes,Yes,23,Venmo,Bi-Weekly,1875000
9559,63,Male,Sandals,Outerwear,Binh Chanh,M,Maroon,Fall,3.9,Yes,Bank Transfer,Express,Yes,Yes,8,PayPal,Weekly,1700000
14496,51,Male,T-shirt,Clothing,District 8,M,Olive,Winter,3.4,Yes,PayPal,Express,Yes,Yes,14,Cash,Fortnightly,1900000
14722,23,Male,Hoodie,Clothing,Ha Dong,M,Black,Winter,4.6,Yes,Venmo,Next Day Air,No,No,24,PayPal,Monthly,675000
13984,51,Male,Shorts,Clothing,Phu Xuyen,L,Olive,Winter,4.5,Yes,Venmo,Express,Yes,Yes,50,Debit Card,Fortnightly,2500000
795,69,Male,Backpack,Accessories,Phuc Tho,XL,Yellow,Winter,4.2,Yes,Bank Transfer,Store Pickup,Yes,Yes,10,Debit Card,Fortnightly,1250000
11300,57,Male,Coat,Clothing,Hoai Duc,M,Violet,Winter,4.5,Yes,Venmo,Store Pickup,No,Yes,29,Credit Card,Bi-Weekly,1025000
13065,49,Female,Skirt,Outerwear,Thach That,M,Gray,Spring,4.1,Yes,Cash,Next Day Air,Yes,Yes,14,PayPal,Quarterly,2225000
1594,61,Male,Dress,Clothing,My Duc,M,Black,Spring,4.9,No,PayPal,2-Day Shipping,Yes,Yes,25,Bank Transfer,Monthly,2375000
12864,67,Female,Coat,Accessories,My Duc,M,Charcoal,Winter,4.9,Yes,PayPal,Express,Yes,Yes,43,Debit Card,Monthly,1925000
10713,33,Male,Jeans,Clothing,Nha Be,M,Maroon,Winter,3.7,Yes,Credit Card,Express,Yes,No,16,Credit Card,Weekly,1675000
12593,27,Male,T-shirt,Clothing,Hoc Mon,M,Violet,Spring,4.4,Yes,Credit Card,Standard,Yes,Yes,41,Venmo,Fortnightly,1850000
89,33,Male,T-shirt,Clothing,Thuong Tin,M,Orange,Fall,3.5,Yes,Credit Card,Free Shipping,Yes,Yes,35,Credit Card,Monthly,1175000
14141,32,Male,Dress,Clothing,District 7,L,Charcoal,Summer,3.5,Yes,PayPal,Express,Yes,No,8,Credit Card,Quarterly,1400000
15178,66,Male,Pants,Clothing,District 4,M,Maroon,Fall,4,Yes,PayPal,Express,Yes,No,37,Credit Card,Weekly,1225000
14892,45,Male,Jeans,Accessories,Tan Phu,M,Charcoal,Fall,3.5,No,Bank Transfer,Next Day Air,No,No,2,Debit Card,Quarterly,1400000
12200,61,Female,Jewelry,Outerwear,Tay Ho,M,Turquoise,Summer,4.1,No,PayPal,Store Pickup,Yes,No,29,Credit Card,Fortnightly,1150000
8948,51,Female,Skirt,Accessories,Can Gio,M,Gray,Spring,3.4,Yes,Bank Transfer,Store Pickup,Yes,No,18,Venmo,Bi-Weekly,1775000
3798,68,Female,Sunglasses,Accessories,Long Bien,M,Gray,Summer,2.5,No,Venmo,Next Day Air,No,No,20,Cash,Quarterly,1100000
4367,33,Male,Skirt,Accessories,District 2,S,Olive,Fall,4.4,Yes,Credit Card,2-Day Shipping,No,No,50,Debit Card,Weekly,1975000
9870,54,Female,Sandals,Accessories,Ba Dinh,M,Charcoal,Summer,3.9,No,PayPal,2-Day Shipping,Yes,Yes,33,Credit Card,Quarterly,1550000
11109,57,Female,Pants,Outerwear,District 8,M,Black,Spring,3.6,No,Debit Card,Free Shipping,Yes,No,50,Credit Card,Quarterly,1875000
12616,48,Male,Sweater,Clothing,Hoai Duc,M,Gray,Winter,2.7,Yes,Bank Transfer,Next Day Air,Yes,Yes,14,Credit Card,Quarterly,2075000
13783,36,Male,Dress,Footwear,Tan Phu,XL,Black,Winter,3.9,Yes,Cash,Express,No,No,29,Cash,Weekly,1850000
3712,69,Female,Hat,Accessories,District 7,XL,Peach,Fall,3.2,No,Cash,Free Shipping,No,No,33,Cash,Annually,1550000
13415,48,Female,Shirt,Clothing,Go Vap,XL,Green,Spring,3.5,Yes,Venmo,2-Day Shipping,Yes,No,18,PayPal,Monthly,1675000
11997,69,Male,Hat,Footwear,District 8,L,Maroon,Spring,4.2,Yes,Debit Card,Next Day Air,Yes,Yes,27,Cash,Bi-Weekly,1075000
13089,49,Male,Sweater,Clothing,Soc Son,M,Violet,Fall,2.8,Yes,Credit Card,Store Pickup,No,No,12,Venmo,Quarterly,700000
11610,22,Female,Pants,Accessories,District 2,M,Blue,Spring,2.9,No,Venmo,Express,Yes,Yes,24,Cash,Bi-Weekly,2325000
1495,43,Male,T-shirt,Clothing,Thanh Tri,M,Gray,Spring,3,No,Bank Transfer,Next Day Air,Yes,Yes,23,Bank Transfer,Fortnightly,1900000
13142,43,Female,Jacket,Clothing,District 11,XL,Gray,Summer,5,Yes,Cash,Standard,No,No,10,Venmo,Bi-Weekly,1075000
12540,28,Male,Scarf,Outerwear,Hoang Mai,M,Olive,Summer,2.8,Yes,Venmo,Standard,Yes,Yes,10,Credit Card,Monthly,2275000
1409,58,Male,Blouse,Clothing,Thach That,M,Yellow,Winter,4.1,No,Debit Card,Free Shipping,Yes,Yes,38,Venmo,Weekly,1450000
12137,45,Male,Handbag,Accessories,District 8,M,Red,Spring,4.4,No,Credit Card,Free Shipping,Yes,Yes,29,Venmo,Fortnightly,750000
8847,30,Male,Blouse,Clothing,Thu Duc,S,Charcoal,Fall,4.8,No,Debit Card,2-Day Shipping,Yes,Yes,10,Debit Card,Weekly,1275000
109,70,Male,Socks,Clothing,Hoan Kiem,L,Purple,Spring,3.4,Yes,Bank Transfer,Next Day Air,Yes,Yes,32,Bank Transfer,Bi-Weekly,1975000
11082,36,Male,Boots,Clothing,Cau Giay,M,Maroon,Spring,4.4,No,Venmo,Free Shipping,Yes,No,25,Venmo,Fortnightly,1075000
13928,59,Female,Hoodie,Clothing,Nam Tu Liem,M,Maroon,Winter,3.7,Yes,Venmo,Store Pickup,No,No,39,Cash,Bi-Weekly,1925000
12050,49,Male,Jewelry,Clothing,Go Vap,S,Pink,Winter,3.9,Yes,Debit Card,Free Shipping,Yes,Yes,34,Credit Card,Bi-Weekly,1475000
1091,38,Male,Scarf,Accessories,Binh Tan,M,Violet,Spring,4.2,No,Bank Transfer,Store Pickup,Yes,Yes,27,Cash,Fortnightly,1450000
11006,61,Male,Hoodie,Clothing,Tan Phu,L,Turquoise,Summer,4.4,No,Credit Card,Store Pickup,Yes,Yes,45,PayPal,Fortnightly,1175000
14858,55,Female,Boots,Outerwear,District 9,S,Blue,Winter,4.7,Yes,PayPal,Express,Yes,No,38,Credit Card,Monthly,2200000
13589,35,Male,Boots,Accessories,District 12,XL,Black,Summer,4.3,No,PayPal,Express,Yes,Yes,40,Cash,Weekly,1450000
14110,45,Female,Dress,Clothing,Tan Binh,L,Charcoal,Winter,4.1,Yes,Credit Card,Standard,No,Yes,14,Debit Card,Bi-Weekly,1100000
12042,37,Female,Jewelry,Accessories,Ung Hoa,M,Gray,Fall,3.4,Yes,Debit Card,Free Shipping,No,Yes,26,Cash,Bi-Weekly,1100000
624,19,Male,Shoes,Footwear,Binh Chanh,M,White,Fall,4.7,Yes,Bank Transfer,Standard,Yes,Yes,48,PayPal,Bi-Weekly,1750000
12317,45,Female,Hoodie,Clothing,Thanh Xuan,M,Maroon,Fall,4.3,Yes,Cash,Standard,Yes,Yes,36,PayPal,Weekly,875000
10260,29,Female,Belt,Accessories,Long Bien,XL,Black,Winter,4.2,Yes,Bank Transfer,Next Day Air,Yes,Yes,10,Cash,Annually,1150000
11999,45,Male,Shorts,Accessories,My Duc,L,Black,Spring,4.2,Yes,Cash,Store Pickup,No,Yes,13,Credit Card,Weekly,1000000
12976,42,Male,Sunglasses,Clothing,Binh Thanh,L,Black,Spring,4.3,No,Bank Transfer,Store Pickup,Yes,No,15,Venmo,Fortnightly,750000
11242,47,Male,Shorts,Footwear,District 7,L,Olive,Winter,4.9,Yes,Bank Transfer,Next Day Air,Yes,Yes,25,Debit Card,Fortnightly,600000
12883,37,Male,Socks,Footwear,Cu Chi,M,Black,Winter,4.7,No,Cash,Next Day Air,Yes,No,41,Venmo,Weekly,1775000
9664,25,Female,Skirt,Footwear,Binh Tan,S,Gray,Summer,2.8,Yes,PayPal,Free Shipping,Yes,Yes,47,Credit Card,Monthly,750000
11387,29,Male,Dress,Accessories,District 5,L,Gray,Summer,4.4,Yes,Venmo,2-Day Shipping,No,Yes,15,PayPal,Quarterly,1750000
13947,23,Female,Sweater,Clothing,Dong Anh,M,Blue,Summer,3.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,21,Cash,Fortnightly,1425000
11875,38,Female,Socks,Clothing,My Duc,L,Green,Spring,3.7,Yes,Debit Card,Express,Yes,Yes,15,Debit Card,Quarterly,2200000
12273,46,Female,Shoes,Clothing,Bac Tu Liem,L,Black,Winter,4.1,No,Debit Card,Store Pickup,Yes,No,43,Cash,Annually,1400000
9577,19,Male,Sunglasses,Clothing,Long Bien,M,Maroon,Winter,4.2,Yes,PayPal,Express,No,No,3,Debit Card,Annually,1100000
13248,31,Male,Jacket,Clothing,Ung Hoa,M,Black,Summer,4.1,Yes,Credit Card,Standard,Yes,No,5,Venmo,Bi-Weekly,500000
13200,48,Female,Jewelry,Footwear,Phu Xuyen,M,Violet,Fall,3.5,No,Venmo,Standard,Yes,No,39,Venmo,Monthly,1300000
10168,47,Male,Shorts,Accessories,Son Tay,L,Maroon,Spring,3.8,Yes,PayPal,2-Day Shipping,No,No,21,Cash,Monthly,1425000
1651,60,Male,Scarf,Accessories,Gia Lam,M,Silver,Winter,3.4,No,Venmo,Next Day Air,Yes,Yes,46,Credit Card,Fortnightly,900000
9587,53,Female,Socks,Outerwear,Dan Phuong,L,Black,Summer,3.7,No,Bank Transfer,Standard,Yes,Yes,24,Credit Card,Bi-Weekly,1725000
1618,43,Male,Blouse,Clothing,District 1,M,Peach,Winter,4.3,No,PayPal,Standard,Yes,Yes,50,Credit Card,Fortnightly,1600000
3594,63,Female,Sandals,Footwear,Nha Be,M,Black,Spring,4.6,No,Bank Transfer,Next Day Air,No,No,24,PayPal,Monthly,2000000
13964,50,Male,Coat,Clothing,District 1,M,Black,Fall,4.3,Yes,Venmo,Express,Yes,Yes,25,PayPal,Bi-Weekly,1450000
10022,26,Female,Boots,Clothing,Chuong My,S,Red,Summer,3.7,Yes,PayPal,Free Shipping,No,Yes,18,Credit Card,Monthly,1125000
9439,41,Female,Pants,Clothing,Bac Tu Liem,S,Violet,Winter,4.6,Yes,Cash,Next Day Air,Yes,Yes,29,Debit Card,Fortnightly,1975000
12823,60,Female,Coat,Accessories,Nha Be,S,Charcoal,Summer,3.1,No,Venmo,Store Pickup,Yes,No,28,Debit Card,Monthly,2225000
11596,46,Male,Sandals,Accessories,Long Bien,M,Blue,Spring,4.4,Yes,Bank Transfer,Standard,Yes,Yes,24,Credit Card,Weekly,1875000
10355,20,Male,Pants,Accessories,Me Linh,M,Black,Spring,4,No,Credit Card,Store Pickup,Yes,Yes,39,Bank Transfer,Weekly,2050000
10473,47,Female,Pants,Clothing,Ung Hoa,L,Green,Summer,4.4,Yes,Debit Card,Express,Yes,No,22,PayPal,Fortnightly,1475000
13707,22,Female,T-shirt,Clothing,District 3,M,Black,Fall,2.5,Yes,Bank Transfer,Standard,Yes,Yes,23,Credit Card,Weekly,1525000
10178,49,Male,Pants,Clothing,Long Bien,M,Violet,Winter,4.5,No,PayPal,Store Pickup,Yes,No,3,Credit Card,Bi-Weekly,1250000
12995,39,Female,Hoodie,Clothing,Nha Be,L,Turquoise,Spring,4.9,Yes,Debit Card,Next Day Air,Yes,Yes,17,PayPal,Weekly,2175000
13581,24,Male,T-shirt,Accessories,Gia Lam,XL,Blue,Winter,3,Yes,Debit Card,Express,Yes,Yes,1,PayPal,Fortnightly,675000
1607,55,Male,T-shirt,Clothing,Thach That,S,White,Spring,4.3,No,Debit Card,Standard,Yes,Yes,4,PayPal,Fortnightly,525000
10220,47,Female,Shorts,Accessories,District 12,S,Maroon,Summer,3.5,Yes,Bank Transfer,2-Day Shipping,No,Yes,28,PayPal,Fortnightly,1500000
13556,69,Male,Pants,Footwear,Go Vap,M,Gray,Summer,2.8,Yes,PayPal,Next Day Air,Yes,No,9,Credit Card,Bi-Weekly,750000
12398,24,Male,Blouse,Outerwear,Phu Nhuan,M,Olive,Winter,4.8,Yes,Debit Card,Free Shipping,Yes,Yes,14,Venmo,Bi-Weekly,1300000
11451,65,Male,Hat,Accessories,Ha Dong,S,Blue,Summer,3.4,Yes,Venmo,Store Pickup,Yes,Yes,31,Credit Card,Annually,1725000
13175,18,Female,Shorts,Clothing,Long Bien,XL,Olive,Fall,4.9,No,PayPal,Standard,Yes,Yes,8,Credit Card,Bi-Weekly,825000
8988,45,Male,Belt,Accessories,Can Gio,XL,Red,Winter,3.8,Yes,Venmo,Store Pickup,Yes,Yes,20,Venmo,Fortnightly,1225000
389,22,Male,Handbag,Accessories,Hoc Mon,M,Orange,Summer,2.7,Yes,Credit Card,Store Pickup,Yes,Yes,10,PayPal,Quarterly,2050000
